"","id","AD","CIT","SW"
"545","3EJJQNKU9R5V2K7NRA2CY9J0BAUHR8",3.8812934715,1.4175905635,-0.5892141845
"546","3EJJQNKU9R5V2K7NRA2CY9J0BP6HRE",2.395755739,1.565420826,-0.193384096
"547","3EJJQNKU9R5V2K7NRA2CY9J0C4RHRU",1.2861045025,1.393427073,0.5747098125
"548","3EJJQNKU9R5V2K7NRA2CY9J0CULRHE",1.6225490685,1.7646018185,0.250718655
"549","3EJJQNKU9R5V2K7NRA2CY9J0CV5RH0",2.4614572115,1.320070434,2.935371734
"550","3EJPLAJKEMGO7M9X585LNLW9B8Z6ZH",3.4994873625,2.546714867,2.4425040435
"551","3EO896NRAWV495F5JZASA10XC3MTJP",2.9915169015,3.012994794,2.1151381735
"552","3EO896NRAWV495F5JZASA10XCPIJTJ",2.386148047,2.6422224305,1.3074419085
"553","3EQHHY4HQSSSX1EEAX7RA8234NXG5P",1.6894016805,0.7003781535,-0.067911323
"554","3EQHHY4HQSSSX1EEAX7RA8235FIG5V",2.3119018795,1.4079128345,1.191623299
"555","3ERET4BTVM9G0AC93E5NKGZYX5V9KK",3.8524240065,2.487388997,2.4208919875
"556","3ERET4BTVM9G0AC93E5NKGZYXH79KK",3.433790577,2.65613677,2.4990007455
"557","3ERET4BTVM9G0AC93E5NKGZYYRIK9R",2.294320035,1.903648637,-0.205906948
"558","3ERMJ6L4DYS7CFOJ9TKJLX0WRKK7MT",3.255340659,0.644976952,1.1419155
"559","3ERMJ6L4DYS7CFOJ9TKJLX0WROMM7I",1.4937499265,1.9532785885,0.9412385965
"560","3ERMJ6L4DYS7CFOJ9TKJLX0WS3L7MX",5.0005765935,2.4515525865,2.2652051395
"561","3ERMJ6L4DYS7CFOJ9TKJLX0WS7UM7T",1.8896169965,2.796820879,1.962014746
"562","3F0BG9B9MPN76WDXSW8UFSN30U3Y7F",2.367556261,1.713749366,1.532247335
"563","3F0BG9B9MPN76WDXSW8UFSN30YR7YK",4.5139785265,1.8460622005,0.5672272055
"564","3F0BG9B9MPN76WDXSW8UFSN31IQY7F",2.81157872,2.250632373,0.3990518975
"565","3F1567XTNW52BDA4GJPKG2B7WR3Q95",3.815013167,3.1197008755,1.246528364
"566","3F1567XTNW52BDA4GJPKG2B7XUB9Q3",1.595057295,0.7985440515,-0.1653074415
"567","3F6HPJW4JD0WVQLR7J9BY4LFEA72W2",2.416027699,1.8870241205,1.6206311645
"568","3F6HPJW4JD0WVQLR7J9BY4LFEI8W2D",2.564540799,3.45361356,0.8110403245
"569","3F6HPJW4JD0WVQLR7J9BY4LFFV22W4",2.6669159985,1.2237568375,1.2192786245
"570","3F6KKYWMNB1TB6ATC725Y4ZSJ4ZDNX",2.956334845,0.90653597,0.9725662015
"571","3F6KKYWMNB1TB6ATC725Y4ZSJ5WDNW",1.129529032,1.6085914935,0.325874412
"572","3F6KKYWMNB1TB6ATC725Y4ZSJ72DN6",1.8231406605,0.990901975000001,0.4407370375
"573","3F6KKYWMNB1TB6ATC725Y4ZSJ8RND7",3.4471814255,2.3943941,1.6084055605
"574","3FDJT1UU748XZNAX0OS680UWBDY5KJ",1.694647205,1.574312273,0.0112788035
"575","3FDJT1UU748XZNAX0OS680UWBYNK5T",1.858375354,2.23351261,0.94163111
"576","3FE2ERCCZX8KIODVIVTDDNGMMEHOP8",3.552775415,1.3153269575,0.950864195
"577","3FE2ERCCZX8KIODVIVTDDNGMN18POB",1.456141604,0.8484422225,-0.1673307205
"578","3FE7TXL1LINRBTP5VAA56F3TR6BQ22",2.489888085,2.0594984375,0.434193059
"579","3FFJ6VRIL1O7YLY83F1IEPJS21PI0R",2.628827687,1.0935148005,0.387681235
"580","3FFJ6VRIL1O7YLY83F1IEPJS2XZ0IB",1.784198498,2.1446769565,0.7005449665
"581","3FIJLY1B6U4QCB02JSANQT78VY9FP3",3.3682097255,1.257643585,1.229707485
"582","3FIUS151DV2QDY3YRTQIE5TSVMGGGT",2.183416056,1.7872671885,1.42245547
"583","3FPRZHYEPY781JH5L9IKVC7TDDVV3I",3.350421197,1.6392199185,1.015796809
"584","3FPRZHYEPY781JH5L9IKVC7TDFJV3A",2.5545336195,1.91881851,0.5220647475
"585","3FQ5JJ512LO1PCG34OOS2HUI2U6NKR",1.703696272,0.8003330925,0.324022622
"586","3FQ5JJ512LO1PCG34OOS2HUI2WBKNX",4.595486665,3.4136272945,2.230019059
"587","3FQ5JJ512LO1PCG34OOS2HUI3GENK8",2.2324070735,2.4993002325,1.4952302375
"588","3FQ5JJ512LO1PCG34OOS2HUI3N8KND",4.9232234,3.299192267,2.662994152
"589","3FTF2T8WLRI7VA6QSSOQ8RTTLVS9W7",3.2458679255,4.1618325615,1.762345268
"590","3FTF2T8WLRI7VA6QSSOQ8RTTLXA9WT",1.6431416255,1.05801523,0.4115331765
"591","3FTOP5WARFO3TWIELXMIQQYSFR40JX",2.3468397925,1.954016407,0.0594863420000001
"592","3FTOP5WARFO3TWIELXMIQQYSG02J0X",3.0793734655,2.167105003,0.2739780205
"593","3FTYUGLFSULPLH4N876J4NZ6R2JD5S",2.1221073035,0.7312162055,0.4810967855
"594","3FUI0JHJPXYOPAFM1ZCECHFANBS33K",2.242997625,2.054425343,0.826899427
"595","3G2UL9A02DE5NC3RMDD2W13A2LS678",2.4013913355,1.8574698665,0.631045853
"596","3G5W44VEU7IVFKZHHKBXCXLL1DQKGC",3.234792771,1.3743439195,1.1982233015
"597","3G5W44VEU7IVFKZHHKBXCXLL25UKG1",2.9390889835,1.429806627,0.1308809715
"598","3G5W44VEU7IVFKZHHKBXCXLL282KGF",1.9686025425,1.726734783,1.3532449065
"599","3GA6AFUKOOO3JIMLGK1GGBGK6F2H3V",3.1015331135,1.745599717,0.566339307
"600","3GA6AFUKOOO3JIMLGK1GGBGK6FWH3P",1.377680942,1.0637832685,0.858340504
"601","3GA6AFUKOOO3JIMLGK1GGBGK6ONH3Y",1.647621735,1.712165781,1.208426899
"602","3GD6L00D3SXT1T9HKD3AKN9JOEJ1ML",2.0777455685,1.739993094,2.0142441525
"603","3GD6L00D3SXT1T9HKD3AKN9JONJM1O",3.9705297385,2.877952338,2.532560306
"604","3GD6L00D3SXT1T9HKD3AKN9JPIRM1N",1.791128276,1.058454769,-0.1261606395
"605","3GDTJDAPVUBBCTT2JYCPZXWR2TKM83",2.7948799195,3.305845373,0.4094902605
"606","3GDTJDAPVUBBCTT2JYCPZXWR3O78M3",1.7699138885,3.76447404,1.739359527
"607","3GDTJDAPVUBBCTT2JYCPZXWR3PM8MK",3.998060655,2.1126348715,1.4387509335
"608","3GDTJDAPVUBBCTT2JYCPZXWR3R7M8N",2.6915854305,2.0209908785,0.1268483485
"609","3GFK2QRXX9HOUN4EP2B9WBORYKYW5X",1.08558031,1.146543401,0.836477529
"610","3GFK2QRXX9HOUN4EP2B9WBORZ1S5WZ",2.574408146,3.0485989775,2.857933254
"611","3GFK2QRXX9HOUN4EP2B9WBORZHT5WW",1.7969494675,1.6023281895,0.183407643
"612","3GLB5JMZFXVN1ET7P3PA8KQVIS9DGL",2.5583169605,2.244828242,2.2024826465
"613","3GM6G9ZBKNXUADLQMWNKQTSEGL7MTO",2.7897984725,0.5867941615,-0.00989672550000006
"614","3GM6G9ZBKNXUADLQMWNKQTSEH3ITM7",1.751895516,1.588242329,0.7223006025
"615","3GNA64GUZE4JAQ8SDTC34M65AVK5QT",1.437882958,4.0673463895,0.695984819
"616","3GNCZX450INVGKJU8COVCSWHYKRAPK",1.5121151495,1.5953804225,0.218057693
"617","3GS6S824SQXSKCAKT27VQSODQMJWN7",1.298799216,1.9500109235,-0.051380266
"618","3H0W84IWBK2JIAGL19U6D6MNKFCER6",1.746353322,1.7204550275,0.8897276935
"619","3H7XDTSHKCRMAKTY6YU008FGOPTWGO",1.174807963,1.420982308,0.606136778
"620","3H7XDTSHKCRMAKTY6YU008FGP8EWGC",2.841302028,2.224505563,1.281569337
"621","3H7Z272LX77CC3AY53DLL6CSRP3PLF",1.3006780165,0.8270948005,-0.179537048
"622","3H8DHMCCW9BS30PQFUAP6CIOPA8DK8",2.0567264495,1.083702387,1.034768271
"623","3H8DHMCCW9BS30PQFUAP6CIOPAXDKX",2.8134814285,1.8047174655,0.209316771
"624","3HHRAGRYX85ZQ1XO16XGRXG7HPCO9K",3.0416709575,1.768793985,1.0550346175
"625","3HHRAGRYX85ZQ1XO16XGRXG7I3GO9H",2.01505349,3.134010539,1.1121455515
"626","3HL8HNGX4515KOKV23EQ437TPBIF9W",1.3121291705,2.8451803725,1.230893656
"627","3HL8HNGX4515KOKV23EQ437TQ04F9X",2.997523323,3.1048448705,0.3866564435
"628","3HL8HNGX4515KOKV23EQ437TQVX9FA",3.5785183905,3.7144698035,2.293765349
"629","3HMVI3QICJSTVAYV3GRLEIWQX8X1YF",3.1727075965,1.930994676,1.525922661
"630","3HMVI3QICJSTVAYV3GRLEIWQYTMY18",3.680210248,4.9685681415,1.619286994
"631","3HOSI13XHZOKPUJGNDO22ZNY5B0DD4",3.83137122,2.7266876665,1.70082163
"632","3HPZF4IVNMTDID8TJDG5VEFH1UICYO",2.9079934815,2.2130291415,3.1149254635
"633","3HPZF4IVNMTDID8TJDG5VEFH26GCYB",2.2441183595,1.011479223,0.9134358445
"634","3HPZF4IVNMTDID8TJDG5VEFH2QGYC1",4.083027907,3.6241006685,1.3730997275
"635","3HPZF4IVNMTDID8TJDG5VEFH2QKCYJ",3.29106989,1.106328813,2.0790914185
"636","3HQUKB7LNFEIDQTKV5QIK5HUO5DHH0",1.970301393,2.6643269805,1.5263588965
"637","3HRMW88U16QTU4OZOUZA6IQ9J6JM0D",2.622479943,3.081103381,1.598531529
"638","3HRMW88U16QTU4OZOUZA6IQ9J6PM0J",3.9915435015,2.6408040595,1.0148740995
"639","3HRMW88U16QTU4OZOUZA6IQ9KS8M0B",4.067590351,1.034662831,-0.0885770154999999
"640","3HRMW88U16QTU4OZOUZA6IQ9KSCM0F",1.349695535,1.876559206,0.10220019
"641","3HSYG7LRBJY0H6V07BWCAPDE9LLKKC",2.410975125,2.6150899935,0.8433908255
"642","3HUTX6F6VUNOQHCPGXI1HA8TB6UO2U",3.690097961,2.501224319,2.551182626
"643","3HUTX6F6VUNOQHCPGXI1HA8TCSXO26",1.267228789,0.956034242,1.9182380815
"644","3HVVDCPGTESU4UA45ZBVKOFLPRYYTV",4.181529896,3.0369720525,0.4628025155
"645","3HVVDCPGTESU4UA45ZBVKOFLPVKYTP",1.6194955045,2.1369218125,1.1488717115
"646","3HVVDCPGTESU4UA45ZBVKOFLQCETYD",2.560544414,0.568661884,-0.216337663
"647","3HVVDCPGTESU4UA45ZBVKOFLQKUTY9",3.257433915,0.9686746815,0.320873199
"648","3HWRJOOET52VJPGYGYUB3GRJ503SEH",2.3219064495,1.720103374,0.771946112
"649","3HWRJOOET52VJPGYGYUB3GRJ580ESG",1.440010635,1.547936366,0.966307962
"650","3HWRJOOET52VJPGYGYUB3GRJ5JAESC",3.6111018775,1.5985733305,1.0138080235
"651","3HYA4D452RJUK4ZWHUZBUGZFKOKF2J",1.7662775985,2.75957984,0.81934702
"652","3HYA4D452RJUK4ZWHUZBUGZFKSU2FO",4.3433352635,2.723490844,3.31760923
"653","3I02618YA06FVTXSEH5MCT8B40ZUPL",3.6731465465,2.4428672105,2.5873763045
"654","3I02618YA06FVTXSEH5MCT8B5KDPUZ",1.6034200585,2.3971339425,0.555567038
"655","3I0BTBYZAXLTOLDD7XNL0DDGT2JY0A",1.704489809,1.417634102,1.1135840995
"656","3I0BTBYZAXLTOLDD7XNL0DDGT39Y02",3.577892383,2.342299258,1.267272484
"657","3I2PTA7R3TUMS9TVKGG96BPN70WQKA",1.848931865,3.9426544815,0.794848377
"658","3I2PTA7R3TUMS9TVKGG96BPN8UOKQL",2.0906395305,1.954372896,2.334609636
"659","3I2PTA7R3TUMS9TVKGG96BPN8YAQKL",2.923373884,2.0625428715,1.379178266
"660","3I33IC7ZWF2ZODIO6EDJGFOOMATA2Q",2.5719637365,1.1436647655,-0.385456673
"661","3I33IC7ZWF2ZODIO6EDJGFOOMQUA2N",1.78495208,1.220801758,1.462186612
"662","3I33IC7ZWF2ZODIO6EDJGFOON7CA24",1.9881771765,1.4355756295,1.2628334675
"663","3I3WADAZ9Q4GPEVCYGKZFHB5VGMO5W",4.607384942,2.9549247395,2.691801546
"664","3I3WADAZ9Q4GPEVCYGKZFHB5VTOO5O",4.185521039,1.379255929,1.657260772
"665","3I3WADAZ9Q4GPEVCYGKZFHB5WYV5ON",2.338516513,2.7859165255,3.3441163305
"666","3I7DHKZYGN0MJ1IJZD19SN2R40L5FO",2.237813651,2.975875803,1.7840856245
"667","3I7DHKZYGN0MJ1IJZD19SN2R40SF55",1.471475555,1.651626049,-0.2698696135
"668","3IAEQB9FMEKJY0J748TSUNCJB91DW7",1.21965857,2.8073804425,0.0342424859999999
"669","3IAEQB9FMEKJY0J748TSUNCJBCNWDI",1.5688118645,1.123342995,0.7635909395
"670","3IAEQB9FMEKJY0J748TSUNCJBDSWDP",3.8770479575,3.5027527405,1.2213853465
"671","3IAEQB9FMEKJY0J748TSUNCJBXDWDE",2.9008341105,1.405454229,1.3091088895
"672","3IAEQB9FMEKJY0J748TSUNCJCH0WD6",2.076331052,1.4173475815,0.533425732
"673","3IAEQB9FMEKJY0J748TSUNCJCIVWD3",3.1287737505,0.6347296095,0.3761889105
"674","3IAS3U3I0FG47NNGCSDFBQ8U5W62BE",2.080891383,0.851552546000001,0.2279543805
"675","3IFS6Q0HJIJ7ZUIKCHK2OVPBX5FSIJ",1.9370604065,1.812966874,-0.2403213985
"676","3IFS6Q0HJIJ7ZUIKCHK2OVPBXKXISL",1.8989454855,1.122318892,0.2363525495
"677","3IFS6Q0HJIJ7ZUIKCHK2OVPBYIGSIB",3.2695003215,4.015210722,1.8911763915
"678","3IGI0VL647KKF31I2GGL9YBRNQLON0",3.072468914,2.0452322385,0.6956425115
"679","3IHR8NYAM71GEV3DZBE4ZPAH69U4P0",2.3167507715,3.2974596115,1.4811653555
"680","3IHR8NYAM71GEV3DZBE4ZPAH6C0P4X",3.005729776,3.512047842,0.2124990575
"681","3II4UPYCOJ7EE3NLSZUM2YUXOK9QDU",3.1467141925,1.7944148575,0.0308484424999999
"682","3II4UPYCOJ7EE3NLSZUM2YUXONXDQB",3.061144625,3.309047743,1.714188912
"683","3II4UPYCOJ7EE3NLSZUM2YUXOOBDQR",2.1208533015,1.873565655,1.650616179
"684","3IJXV6UZ1XJVYFI7XSKXYLKFCE8RIT",2.391341718,0.7362245885,0.050260658
"685","3IKZ72A5B4GQ9QOP3DXVM42DU2NNFV",2.0781832,1.491352391,0.408678065
"686","3IKZ72A5B4GQ9QOP3DXVM42DVHGNFJ",2.63195193,2.880038967,1.5892039055
"687","3IQ1VMJRYTKAOX3NRNSYQ2W2SV6A9F",3.3911253995,3.6258123715,1.604761364
"688","3IQ1VMJRYTKAOX3NRNSYQ2W2TE59AG",3.2920504,1.9515351865,2.301359723
"689","3IUZPWIU1O7RC6PHWPFFY079VA6WKV",2.7245326735,1.338381237,1.093972092
"690","3IUZPWIU1O7RC6PHWPFFY079W15KW1",2.4011137095,2.0899075475,1.2073760295
"691","3IUZPWIU1O7RC6PHWPFFY079WRSWKG",3.4651387175,2.053603093,1.5557591665
"692","3IUZPWIU1O7RC6PHWPFFY079WSSKW6",3.2338442805,1.8517364745,0.5047035475
"693","3IX2EGZR7BJRTQ2DFA5XAMZFORFRJI",2.7942674555,1.0271260455,-0.1272916495
"694","3IX2EGZR7BJRTQ2DFA5XAMZFPN0RJW",3.2656039905,2.8447536635,1.7750987505
"695","3IX2EGZR7BJRTQ2DFA5XAMZFPN1RJX",3.435906918,1.2782249765,2.7224399995
"696","3IXEICO792JSLA0YZGG31XVSR8N6T4",2.987500589,3.4210796505,2.0164156705
"697","3IXQG4FA2TYF778FX1SULDG8B2K9BH",2.3641824015,1.6746263315,0.6305201765
"698","3IXQG4FA2TYF778FX1SULDG8BWT9BE",2.658327375,0.707017508,-0.249349613
"699","3J2UYBXQQLCR51371ESTHMTNTLM06T",1.881111627,2.6063211755,2.6486962785
"700","3J2UYBXQQLCR51371ESTHMTNUTY06M",1.703002106,1.213387411,-0.112655791
"701","3J4Q2Z4UTY3DN9NC9UZCUMJIUGNWQC",2.904908594,0.595827059,0.7805445825
"702","3J88R45B2GY7CXRNJMG9W07FZ6XXPA",4.225838462,0.794296261,0.5594614685
"703","3JAOYWH7VI4RKGUROEHOZGCDM5K9L7",4.525410171,3.56524705,1.4019854145
"704","3JAOYWH7VI4RKGUROEHOZGCDNOGL9I",1.8315372795,3.359954097,2.1909609265
"705","3JAOYWH7VI4RKGUROEHOZGCDNR1L99",2.042662817,1.11761798,1.8351430735
"706","3JAOYWH7VI4RKGUROEHOZGCDNU0L9E",3.3434131795,2.2620995285,3.04383832
"707","3JBT3HLQF82WHSR2K44UTLNQ6LUPZR",2.027634035,2.5160125635,1.0658517805
"708","3JBT3HLQF82WHSR2K44UTLNQ73XZP5",1.3812454495,1.1615518235,-0.293458067
"709","3JC6VJ2SABJRNA1BOXFHEMR06DUA5N",2.9504814885,3.944490549,2.1035918455
"710","3JC6VJ2SABJRNA1BOXFHEMR06EIA5D",1.9216440235,1.2730352635,1.0040975205
"711","3JC6VJ2SABJRNA1BOXFHEMR06SGA53",0.979477318,1.514016449,1.8551267035
"712","3JC6VJ2SABJRNA1BOXFHEMR06XEA5B",3.4345384725,3.020153855,2.6320439775
"713","3JC6VJ2SABJRNA1BOXFHEMR07LR5AW",3.0655900845,2.029340932,0.3519677235
"714","3JC6VJ2SABJRNA1BOXFHEMR07P0A5I",2.524408123,2.4434465585,0.381283238
"715","3JJVG1YBEBXW6K63UBFD9XB6OJMB52",2.1615274035,2.400490058,1.5221819845
"716","3JJVG1YBEBXW6K63UBFD9XB6OUA5B6",1.975299704,1.379917419,-0.2358419275
"717","3JJVG1YBEBXW6K63UBFD9XB6P4Y5BF",1.4997660585,2.1747601905,-0.1736826185
"718","3JJVG1YBEBXW6K63UBFD9XB6PZ3B5G",1.6917087125,1.667813251,0.846897625
"719","3JMSRU9HQIUBBHX2ATZGE3BQ44AVE2",1.999987576,1.029665201,-0.351754722
"720","3JMSRU9HQIUBBHX2ATZGE3BQ44WEV7",3.1185025845,2.4655919715,1.6229074665
"721","3JMSRU9HQIUBBHX2ATZGE3BQ4CXVE5",4.808842553,3.3577913355,2.0835236275
"722","3JMSRU9HQIUBBHX2ATZGE3BQ5RCEVY",2.819746542,2.1123444475,1.112649094
"723","3JNQLM5FT4MGKW9S3529PT4ZHKXL2L",1.7872631935,1.472483047,0.3581698605
"724","3JNQLM5FT4MGKW9S3529PT4ZHM6L2Y",2.7546009315,1.4581751265,0.4829290685
"725","3JNQLM5FT4MGKW9S3529PT4ZHMP2LY",3.0461159705,3.350979598,1.5814668595
"726","3JNQLM5FT4MGKW9S3529PT4ZHTO2LB",3.1635054105,2.0292810965,1.848354969
"727","3JPSL1DZ5SZVDZ7HSXB383RMX7VNA9",3.061032332,0.948816050500001,0.1470140765
"728","3JPSL1DZ5SZVDZ7HSXB383RMXIAANX",2.902119166,1.1863075555,2.364294858
"729","3JPSL1DZ5SZVDZ7HSXB383RMXMBAN6",2.092224017,0.9452541555,1.0936535825
"730","3JRJSWSMQHLRZ8VJQJTAV8J7DS6E3T",3.4621975125,1.868600757,2.876092144
"731","3JWH6J9I9SD0W9C9YBBZ3EBSFPFNB3",1.888950217,1.3683071385,2.0698041915
"732","3JWH6J9I9SD0W9C9YBBZ3EBSGOENB1",1.6191869825,1.2306175245,0.971062032
"733","3JZQSN0I3QAKZY73G9K0WKTGTO9GFK",4.067339976,2.5163014875,0.821171341
"734","3JZQSN0I3QAKZY73G9K0WKTGUDCGF2",2.7860240575,0.9096795885,-0.186217273
"735","3K2755HG5S3HNEXCEJJSQZQJGYLFD5",4.3906363565,0.9570288605,1.9947496825
"736","3K2755HG5S3HNEXCEJJSQZQJHEBFDS",1.4311971705,2.222747041,1.8140169325
"737","3K2755HG5S3HNEXCEJJSQZQJHH2FDP",2.8032410375,1.973613612,1.137344023
"738","3K2755HG5S3HNEXCEJJSQZQJHVRFD6",3.450645231,2.7684634975,2.7973752615
"739","3K3R2QNK8B3U36HLXS9PQ38WZCI9U2",3.86189088,1.634139731,-0.147571692
"740","3K3R2QNK8B3U36HLXS9PQ38WZRSU9R",2.528442083,1.440766506,0.718166365
"741","3K4J6M3CXETP37QV5TY8IJIPXY1GAT",1.8970896875,0.631142581,0.617160567
"742","3K5TEWLKGVBNRMZO6CP7ZI9IXFQIV8",2.2821625845,0.8285754825,0.443681683
"743","3K5TEWLKGVBNRMZO6CP7ZI9IXGGIV0",3.7980346195,2.1891446305,1.6738310465
"744","3K5TEWLKGVBNRMZO6CP7ZI9IXHXVIW",1.4228505625,1.2872804105,0.2519342525
"745","3K772S5NP8B6TG2I54ICZ2KHX6BEH6",2.381132366,0.7763537095,0.5196669995
"746","3K772S5NP8B6TG2I54ICZ2KHX80EHZ",1.11047606,2.513949355,1.7678396815
"747","3K772S5NP8B6TG2I54ICZ2KHX8NEHM",1.852503121,2.576572175,1.700691763
"748","3K9FOBBF2HJC9IYLPO0THH7XRAZLNC",1.8372895265,1.321360278,1.2561783535
"749","3K9FOBBF2HJC9IYLPO0THH7XRPHLNO",3.4330282085,2.5751922695,-0.3861127575
"750","3K9FOBBF2HJC9IYLPO0THH7XRWHLN2",2.226764474,2.510788399,-0.324076394
"751","3K9FOBBF2HJC9IYLPO0THH7XSJ9LN5",1.050337859,2.963428569,0.987788901
"752","3KAKFY4PGU23FDX5M2J1GNHZ6SL3IE",2.872197965,2.013592696,0.9351311945
"753","3KAKFY4PGU23FDX5M2J1GNHZ6TY3IT",2.6859341585,3.614040753,2.2656228875
"754","3KAKFY4PGU23FDX5M2J1GNHZ6VB3IA",3.3122402205,1.160398652,0.475535649
"755","3KAKFY4PGU23FDX5M2J1GNHZ6ZD3IK",4.297933273,4.012975965,0.0709858265
"756","3KB8R4ZV1E7UMHVNB7Y4DU2VFP9BGO",2.6368099,0.874427863,-0.079121944
"757","3KGTPGBS6XLJ3MWMCJUAGG0IUSUU2Q",3.09933924,1.438754082,2.3882406495
"758","3KIBXJ1WD5UJ7XGF53O5H6UNSTWKO2",2.684270777,1.3466315725,0.1980428325
"759","3KIBXJ1WD5UJ7XGF53O5H6UNSZMOK8",2.096965427,1.731865026,-0.08950736
"760","3KIBXJ1WD5UJ7XGF53O5H6UNTQQOKV",2.749648654,3.266934366,0.661558812
"761","3KJYX6QCM9BJMXJUOUA7BJOI9AJJVK",1.697958544,1.1748865035,0.079295011
"762","3KKG4CDWKIYVM8N6IMI7DZA20E449E",1.4132749205,1.527907905,0.3392979735
"763","3KKG4CDWKIYVM8N6IMI7DZA213494Y",1.777205022,1.349402426,0.9349647615
"764","3KMS4QQVK2QP1K3M605FUCL91OWKF0",2.0422093255,1.5740809735,-0.2707548195
"765","3KOPY89HM82ZAOHB4K41SOWZIOIJ3B",2.622129874,1.531301885,0.227646069
"766","3KRVW3HTZNLTVD8BXWIUGOWSEAUSMM",1.7889153335,1.1704212415,1.5107119075
"767","3KRVW3HTZNLTVD8BXWIUGOWSEFCMS8",3.384958225,1.5591388575,1.8408737545
"768","3KV0LJBBH2LHUY8YI7IPQERWS0HRMN",1.2451765045,2.059850503,0.7761639005
"769","3KV0LJBBH2LHUY8YI7IPQERWSRTRMH",2.687832456,4.1309052165,2.2367760085
"770","3KV0LJBBH2LHUY8YI7IPQERWTH2MR2",1.0497518635,1.5549779985,0.0114126850000001
"771","3KWTYT087038JTSFLO47N07B1UK5L2",1.0908200275,0.980709334,-0.0973629640000001
"772","3KXIR214I4GKMO27XD3S3C2OUH942J",1.90433379,2.0823118405,-0.0982326994999999
"773","3KXIR214I4GKMO27XD3S3C2OV4P42A",2.1133692495,2.0029160545,1.000914367
"774","3KXIR214I4GKMO27XD3S3C2OV6B24Y",3.8470609625,2.323300478,1.9631559725
"775","3KYQYYSHYV7BTRA5DM2IDTZX8V8DOD",1.689651565,5.7153271665,1.645207602
"776","3KYQYYSHYV7BTRA5DM2IDTZX8ZXODL",1.07535841,1.22152807,0.023662083
"777","3KYQYYSHYV7BTRA5DM2IDTZX9ONODQ",2.807345579,2.166494018,0.0630892929999999
"778","3L0KT67Y8EGTPUXPGZ65AJJZN8JSYZ",1.9299913165,3.9233298615,1.554829373
"779","3L0KT67Y8EGTPUXPGZ65AJJZNAUYSK",2.970300769,3.4063545835,1.357033194
"780","3L0KT67Y8EGTPUXPGZ65AJJZO2IYST",1.76457038,1.332546166,0.4357892495
"781","3L0KT67Y8EGTPUXPGZ65AJJZOV1SYS",3.073472566,2.353060474,1.850530316
"782","3L0KT67Y8EGTPUXPGZ65AJJZOZ2YS7",2.6513419945,2.080657563,0.0762709369999999
"783","3L4D84MILZSE4WOAJ5T3WIX919RHJ3",3.4397385725,2.8458936655,1.988367917
"784","3L4D84MILZSE4WOAJ5T3WIX91TXHJD",2.3892360145,3.5555573875,2.7813103475
"785","3L4D84MILZSE4WOAJ5T3WIX92EEHJ1",3.6884167835,1.3617611305,1.0495832865
"786","3L4D84MILZSE4WOAJ5T3WIX92GVJHO",2.086228825,1.3740654795,0.2001862505
"787","3L4PIM1GQTGHOFXC1A60K9E31A0YRP",2.39860898,1.51738912,0.00928694350000005
"788","3L4PIM1GQTGHOFXC1A60K9E32PWRY9",1.8504677275,1.317516989,0.3140182
"789","3L4PIM1GQTGHOFXC1A60K9E32RCRYT",1.4493400145,1.065318546,0.0366783695
"790","3L6L49WXW0XCLLLUFW5Q1J50ERB45V",2.1016420215,2.489759593,1.8371762495
"791","3L6L49WXW0XCLLLUFW5Q1J50F8O548",3.2511695745,1.0807031135,0.1861874055
"792","3L70J4KAZGMMRNG433X0CYFSJTKADL",1.3695711095,0.757641665,0.19167936
"793","3L70J4KAZGMMRNG433X0CYFSJU1DA7",1.4009843075,1.046785908,0.4855914475
"794","3L70J4KAZGMMRNG433X0CYFSK2IDA5",2.7347363975,2.05692508,-0.0604135475
"795","3L70J4KAZGMMRNG433X0CYFSKFNDA0",2.669269354,1.639981898,1.6195961855
"796","3LBXNTKX0RVMKABG2XKCAA70TIMX9H",2.458928756,1.724946314,1.247221747
"797","3LEIZ60CDJZBP5BV3F8X7VNB1ENZ9B",3.01058265,1.074569953,0.966548376
"798","3LEIZ60CDJZBP5BV3F8X7VNB1IP9ZV",3.967289929,2.2382995845,1.5949953125
"799","3LEIZ60CDJZBP5BV3F8X7VNB20W9Z3",3.905422209,0.826500693500001,2.225832747
"800","3LEIZ60CDJZBP5BV3F8X7VNB2YP9ZS",1.757959204,1.261421344,0.337632824
"801","3LEIZ60CDJZBP5BV3F8X7VNB2ZD9ZI",2.784921969,2.08574154,-0.0334096745
"802","3LEP4MGT3G0RAXLW9HXW79ZY1Y1DBP",1.4638622975,0.7558808985,0.5932177285
"803","3LEP4MGT3G0RAXLW9HXW79ZY2XYDBL",3.8969203965,1.889336178,1.375865646
"804","3LJ7UR74RHDGBAR0JW1CV05M587N4S",2.5724313575,1.3766390495,1.8215188935
"805","3LJ7UR74RHDGBAR0JW1CV05M5NP4NL",2.068366341,1.680454943,0.8539593605
"806","3LJ7UR74RHDGBAR0JW1CV05M5VO4N0",3.5885894105,2.199649557,2.725456013
"807","3LJ7UR74RHDGBAR0JW1CV05M60UN40",4.3002903795,3.827382227,2.0747019165
"808","3LJ7UR74RHDGBAR0JW1CV05M6VN4N0",3.252980805,1.232995971,-0.253314263
"809","3LKC68YZ3A3A2XAWUH785HOIFQYOWB",1.62484575,0.781832652,-0.39717021
